year,month,AFG,AGO,ARE,ARG,AZE,BDI,BEN,BFA,BGD,BHS,BLZ,BOL,BRA,BTN,BWA,CAF,CHL,CHN,CMR,COD,COG,COL,CPV,CRI,CUB,DJI,DOM,DZA,ECU,EGY,ERI,ETH,GAB,GHA,GIN,GMB,GNB,GTM,GUY,HND,HTI,IDN,IND,IRN,IRQ,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KOR,KWT,LAO,LBN,LBR,LKA,LSO,MAR,MDG,MEX,MLI,MMR,MNG,MOZ,MRT,MUS,MWI,MYS,NAM,NER,NGA,NIC,NPL,OMN,PAK,PAN,PER,PHL,PNG,PRY,QAT,RWA,SAU,SDN,SEN,SLE,SLV,SOM,STP,SUR,SWZ,SYR,TCD,TGO,THA,TJK,TKM,TTO,TUN,TUR,TZA,UGA,URY,VEN,VNM,YEM,ZAF,ZMB,ZWE
1960,1,19.59527559,164.545098,13.35,54.49583333,36.1,NA,2.52,0.188,0.6,16.18333333,258.5,203.1305085,191.8981997,0.883333333,33.21351351,5.827922078,53.97218045,4.438645161,22.03421053,104.8932432,69.525,158.3495935,6.6,216.3,34.85,11.7,114.7272727,6.61780303,177.93,3.352795031,10.32258065,5.316666667,139.7891892,12.275,0.209090909,1,0.55,47.35714286,113.0533333,201.8625,111.74,314.2736842,12.97470588,16.69399478,24.58666667,213.5,5.231034483,139.6263158,22.39691011,16.09195402,11.05333333,3.571428571,29.4,3.2125,21.51666667,209.8,112.9,32.5,NA,26.09508197,349.1372093,42.25281174,0.051111111,7.537777778,3.346817248,189.6125,0.052676056,548.9,135.8333333,291.3176471,15.75780347,0.016353887,12.85820896,140.4928571,19.5,7.856481481,8.774172185,86.44,186.1460606,88.55,328.4918182,118.921875,0.5,124.8,5.412298682,0.783765112,0.088,13.4,6.6,1.510869565,177.1,188.1666667,NA,35.12826087,0.000967742,1.2,16.61666667,14.50689655,6.096987952,NA,16.19487179,111.775,185.3380952,36.6,43.64285714,66.64328358,15.5,7.173015873,13.94324324,166.6625,32.17272727
1960,2,22.24488189,167.1558824,10.17307692,44.09791667,17.3,NA,0.18,0.692,3.166666667,27.83333333,56.4,199.2347458,222.3289689,14.78333333,56.73648649,25.08831169,49.82556391,3.471096774,36.12236842,140.3048649,188.9857143,212.0813008,2.3,161.9,22.4,4.216666667,103.4181818,1.243055556,195.565,0.729813665,6.909677419,7.273958333,231.8,11.075,0.009090909,0.2,1.35,22.28571429,123.22,168.3125,78.28,286.6349282,7.553529412,14.39321149,9.685833333,75.5,3.062068966,83.26315789,17.3494382,10.33793103,21.62,24.02857143,18.2,1.3375,19.13333333,25.6,134.2,79.6,NA,5.189617486,197.6395349,6.122982885,0.114920635,11.88,4.224024641,233.35625,0.295774648,442.9,201.5,224.7235294,76.9150289,0.015549598,6.825373134,46.92857143,14.6,0.778703704,6.934437086,104.7,181.750303,127.0625,306.6518182,141.259375,0,132.7,3.270278184,1.973920553,0.084,23.4,12.2,0.88423913,118.5,232.78,NA,3.197826087,0.036774194,0,13.54166667,29.94827586,9.138554217,NA,1.228205128,60.0625,147.7047619,63.30555556,66.71428571,61.23059701,14.4,2.876984127,21.01824324,249.4125,78.02727273
1960,3,59.28897638,224.7519608,13.09615385,39.82666667,43.6,NA,14.36,11.208,48.06666667,17.21666667,78.3,147.3449153,262.9240589,39.26666667,51.50135135,60.70779221,52.06842105,12.56812903,94.33684211,175.6067568,167.7267857,146.102439,1.4,167.2,39.575,92.7,161.7545455,6.98270202,273.65,1.47484472,11.09032258,97.8921875,222.1162162,65.9,4.463636364,0,0.8,21.21428571,30.26,127.05,274.68,256.9291866,30.41647059,47.93655352,15.54833333,101.4333333,13.23793103,108.1263158,17.2252809,111.5701149,29.60666667,29.6,64.4,12.825,38.75,111.8,286.6,43.4,NA,19.38688525,179.6,2.366503667,0.923492063,9.093333333,5.434291581,208.8875,1.209295775,376.5,145.4666667,167.1117647,32.39479769,0.556032172,22.51044776,76.03571429,74.9,33.8212963,38.90993377,112.02,180.0654545,98.4125,321.4336364,72.728125,5.166666667,125.2,27.48901903,5.844386874,0.092,49.9,0.7,70.12173913,194.1,54.66333333,NA,14.46956522,0.751612903,17.5,24.20833333,40.01724138,29.46325301,NA,19.08205128,71.5125,179.3904762,113.6333333,87.5,43.71865672,29.575,62.10793651,37.16891892,148.4375,41.58181818
1960,4,42.47874016,172.0990196,12,27.37125,48.7,NA,58.92,41.396,13.3,112.9666667,77.4,116.6432203,226.405401,25.65,23.15810811,129.5,87.50601504,12.08019355,159.2328947,201.1464865,199.4464286,287.9105691,0.4,268.6,130,1.933333333,230.4545455,5.110353535,210.725,0.248757764,8.64516129,62.85989583,229.727027,121.55,11.24545455,0,0.2,104.0285714,213.16,138.2125,220.38,266.2406699,27.50176471,27.78093995,10.24083333,226.5,3.086206897,131.2157895,10.9491573,80.0954023,20.27333333,48.64285714,126.5,2.25,20.88333333,37.5,211.1,181.2,NA,7.669398907,36.66511628,6.144498778,2.536507937,19.76444444,6.64312115,65.8375,0.531830986,10.8,19.2,256.1352941,8.443352601,0.59383378,118.2716418,106.3285714,35.15,28.04814815,19.68940397,216.9,174.7490909,122.4375,300.9145455,94.609375,3.4,156.7,11.34934114,22.17150259,0.132,44.4,46.1,74.44184783,234.2,275.9566667,NA,15.19782609,6.92516129,33.4,40.925,30.29310345,22.69277108,NA,47.40769231,86.4125,186.647619,141.7833333,55.77142857,171.6223881,44.625,15.21587302,20.48581081,43.425,30.77272727
1960,5,19.37322835,48.34411765,1.696153846,29.9525,22,NA,97.44,44.248,268.0333333,50.88333333,182.6,63.2440678,171.5317512,345.6,5.651351351,172.7415584,99.16390977,23.10341935,169.5342105,144.117027,172.2464286,302.3325203,0.65,600.4,136.45,2.733333333,188.3181818,3.901388889,293.795,1.72173913,31.06774194,90.95052083,183.0675676,125.175,105.4636364,0,3.9,145.2571429,390.5566667,129.4125,173.76,254.6143541,73.28117647,10.67545692,1.511666667,160.8666667,0.55862069,147.6526316,30.38623596,33.90804598,78.70666667,271.2,163.8,0.125,167.45,0,569,122.1,NA,5.524590164,30.0372093,11.9794621,7.879047619,253.1688889,13.0550308,20.23125,5.277464789,88.5,1.3,281.3352941,3.778034682,3.392761394,136.6134328,170.4928571,16.95,9.556481481,8.17218543,284.2,126.590303,212.475,224.4381818,83.115625,1.466666667,59.6,9.17057101,25.11312608,7.104,191.8,150.7,55.43532609,183.8,468.9366667,NA,2.486956522,9.447419355,109,228.6833333,40.17586207,11.05542169,NA,6.992307692,38.3625,33.0952381,149.6555556,29.15714286,271.8992537,238.925,13.81825397,15.25067568,14.325,7.336363636
1960,6,0.811811024,1.326470588,0,46.19583333,21.8,NA,166.74,111.752,245.9,224.6333333,560,26.24745763,122.1487725,563.3333333,3.651351351,151.0207792,82.5556391,35.14580645,162.7236842,112.3727027,124.0589286,266.6869919,0.9,487.7,279.275,1.6,194.8454545,8.535984848,234.475,0.067701863,8.438709677,57.06041667,58.30810811,216.15,197.8,75.5,207.15,266.0571429,381.6366667,214.725,230.14,207.3904306,132.0370588,3.383028721,0.001666667,349.0666667,0,158.7947368,21.74185393,9.248275862,33.56666667,395.3571429,109.4,0,244.35,0.2,893.8,4.4,NA,14.19344262,34.32790698,33.99217604,24.46380952,394.9422222,42.10287474,19.825,7.169295775,55.1,1.666666667,237.9882353,3.158959538,19.1150134,196.1671642,370.1571429,0,5.542592593,6.873509934,308.66,82.16363636,286.225,284.4345455,63.725,0,2.5,0.500878477,34.06234888,61.796,657.9,347.2,8.200543478,13.6,327.97,NA,0.02826087,20.56032258,202.8,268.5583333,10.91034483,1.156024096,NA,9.430769231,33.225,21.2047619,85.37222222,111.6142857,302.5298507,258.225,5.418253968,6.040540541,1.05,13.34545455
1960,7,1.2,1.364705882,0.003846154,36.57125,16.9,NA,200.5,181.46,694.4,138.0666667,583.1,22.24745763,105.7119476,865.2166667,0.674324324,202.1928571,119.9977444,55.11767742,179.0368421,107.3327027,58.6,336.5211382,20.9,673.8,158.25,15.23333333,130.1454545,2.667171717,183.575,0.142236025,61.42580645,104.0645833,15.63513514,154.43125,385.4636364,232,679.25,207.1142857,253.36,240.825,159.92,264.0483254,219.02,6.525326371,0.18,102.2666667,0.003448276,108.0789474,40.58595506,17.54712644,32.91333333,481.3142857,165,0,404.3666667,0.5,90.4,129,NA,3.679234973,16.1,125.69511,64.22444444,498.4444444,53.04045175,8.93125,34.73549296,36.9,3.666666667,301.0823529,0.420231214,72.83485255,234.7313433,365.1357143,82.95,8.161111111,33.23443709,206.02,88.46909091,253.7875,202.9081818,41.409375,0,12.4,1.921229868,67.58082902,163.204,768.7,370,3.529347826,26.1,234.4266667,NA,0.010869565,61.33193548,169.8,326.1083333,3.648275862,6.246987952,NA,0.761538462,11.7375,5.676190476,119.1722222,213.2714286,362.7380597,374.575,19.50873016,4.856756757,0.075,1.909090909
1960,8,0.891338583,4.957843137,0.269230769,21.49,5.6,NA,243.9,200.108,279.9,97.58333333,697.6,75.13813559,93.38461538,429.9166667,2.764864865,244.9980519,78.61353383,50.68651613,215.2,129.0689189,105.8839286,256.4902439,93.95,654.6,134.875,20.5,200.4727273,2.707954545,154.215,0.184782609,52.76129032,100.7151042,22.78648649,171.675,370.6727273,389.9,679.3,206.1571429,221.21,247.55,175.84,179.4703349,145.9894118,2.421671018,0,124.4333333,0.006896552,134.2,18.13511236,9.727586207,9.613333333,375.0142857,175.3,0,511.5666667,0.6,239,1,NA,2.168306011,20.06744186,123.3662592,59.8847619,598.5133333,26.27782341,3.525,38.06957746,39.8,0.1,141.2470588,0.843352601,55.54906166,253.3641791,452.6071429,125.2,4.67962963,13.87682119,199.94,110.4654545,296.375,209,82.146875,0.033333333,24.4,2.421229868,65.86977547,197.612,791.1,391,4.828804348,32.5,176.09,NA,0.02826087,66.96806452,211.4,396.75,0.74137931,0.5,NA,0.569230769,11.1375,1.561904762,184.9555556,94.65714286,276.7492537,267.2,21.34047619,13.43445946,0,1.536363636
1960,9,2.250393701,43.77156863,0.403846154,27.63375,4.1,NA,256.86,156.092,471.1666667,426.6833333,463.3,44.99661017,89.68723404,368.95,0.956756757,267.7376623,60.33533835,35.33470968,285.8631579,184.0083784,178.2446429,265.9414634,128.1,521.1,178.4,23.61666667,148.9909091,3.078030303,184.21,0.163354037,37.02903226,83.24166667,150.0891892,262.5375,330.2818182,308.8,532.1,442.6428571,41.2,138.1625,207.6,232.8196172,103.7105882,4.278851175,0.008333333,187.6333333,0.068965517,193.3157895,11.85365169,6.912643678,26.83333333,374.5142857,397.95,0.0125,245.5166667,2.3,625.1,3.1,NA,4.32295082,29.1744186,63.76356968,37.41428571,346.8,32.92833676,17.875,29.47267606,137.6,11.6,296.9882353,0.812716763,20.95147453,272.3895522,210.55,121.9,3.966666667,4.010596026,174.8,129.8763636,361.4375,166.6363636,73.490625,0,93.7,0.550219619,54.20310881,219.16,719.1,315.1,11.48423913,83.5,52.71,NA,0.732608696,39.67709677,320.1,311.3166667,9.834482759,1.038554217,NA,4.743589744,16.4875,3.457142857,144.2388889,94.21428571,196.4276119,378.75,8.892063492,5.167567568,0.75,5.1
1960,10,2.537795276,96.03529412,0.026923077,49.32083333,13.5,NA,67.36,32.012,113.4666667,180.05,489.6,114.5415254,143.5301146,38.03333333,6.943243243,221.7006494,66.66390977,11.21509677,251.7210526,229.0959459,210.2964286,226.9512195,88.85,940.1,156.05,0.45,157.0545455,1.023737374,173.255,1.229813665,4.729032258,61.9125,299.7594595,140.825,160.1454545,17.2,157.9,226.7857143,47.04333333,210.225,216.98,179.4856459,36.38352941,8.04386423,1.385,221.4333333,1.45862069,92.97368421,19.42247191,73.68965517,11.42666667,389.8142857,41.4,0.35,128.65,7.8,536.8,133.5,NA,8.601092896,24.05581395,48.49657702,4.164761905,251.7888889,7.612320329,9.75625,3.187887324,33,1.3,242.3294118,4.177456647,1.223592493,117.7208955,403.5,47.2,1.985185185,0.700662252,231.84,152.7836364,450.55,216.4190909,181.9375,0.166666667,112,2.720644217,30.07219344,36.46,306.3,561.7,31.80434783,214.6,49.17333333,NA,1.908695652,15.61677419,50.1,186.9333333,10.42068966,2.357831325,NA,1.948717949,21.9125,13.35714286,108.0333333,183.3428571,166.9955224,165.95,2.829365079,9.203378378,6.825,18.40909091
1960,11,12.58740157,188.9,0.05,26.91666667,33.9,NA,3.58,14.88,21.1,67.41666667,309.9,139.8228814,143.4885434,3.3,60.55675676,24.31818182,47.01203008,5.480258065,72.06184211,170.7345946,189.925,204.904065,35.2,636.6,42.55,9.466666667,184.1909091,0.766666667,152.935,4.035093168,8.109677419,20.37135417,300.7945946,26.325,28.72727273,0,22.15,205.9142857,90.74,380.5125,100.82,295.4899522,17.73941176,12.80913838,35.875,305.8666667,19.15517241,131.4842105,14.64016854,40.69770115,25.92,98.84285714,75,5.85,51.38333333,82.9,238.7,499.1,NA,6.730601093,70.61162791,12.62885086,1.125714286,46.17777778,5.15338809,33.8875,0.274084507,51.3,51.73333333,382.8,11.51387283,0.085254692,18.9358209,253.2642857,10.85,4.784259259,3.354966887,193.32,187.5163636,225.5,187.9181818,137.003125,0.166666667,147.9,10.42650073,4.024870466,6.16,123.6,91.1,25.98478261,222.4,96.68666667,NA,19.09782609,0.290967742,0.4,64.35,37.47241379,10.13975904,NA,4.979487179,74.275,22.94761905,67.67777778,59.57142857,129.9313433,136.125,9.38968254,17.17905405,111.9375,117.8636364
1960,12,16.48425197,179.4470588,2.623076923,42.13166667,2.6,NA,6.24,3.632,1.966666667,29.4,129.8,153.3711864,239.2584288,1.15,60.55135135,35.32077922,55.71804511,3.144516129,61.91973684,126.2794595,144.5803571,122.4186992,15.25,171.1,18.7,4.25,122.0636364,18.44974747,105.855,2.00931677,6.858064516,13.284375,224.7243243,34.625,2.8,0,0.8,75.62857143,84.58333333,342.9,140.72,296.222488,15.17588235,10.3537859,9.868333333,173.0666667,6.4,146.7789474,13.73623596,37.27816092,5.506666667,14.44285714,45.65,3.95,19.61666667,41.2,281.1,48.6,NA,16.6010929,254.8953488,26.19486553,0.522222222,15.90666667,3.890349076,162.3,2.873521127,53.6,185.9,369.9764706,7.357225434,2.770241287,33.27164179,151.6214286,9.65,5.396296296,15.83443709,230.04,150.0278788,122.6875,297.1427273,120.340625,0,124.4,5.780819912,4.422797927,1.06,56,1.1,5.27173913,206,164.4866667,NA,11.88043478,1.392258065,14.7,22.275,6.551724138,5.645783133,NA,11.18974359,100.1625,69.01428571,51.22777778,32.42857143,119.7253731,30.025,6.248412698,25.81013514,172.625,117.6090909
1961,1,26.33543307,181.3068627,12.10384615,47.88791667,13.5,NA,3.14,0.14,8.7,82.86666667,319.8,155.0423729,227.4805237,3.166666667,45.05405405,26.58181818,87.45789474,6.872387097,31.05921053,113.5305405,128.1142857,143.4065041,7.7,180.9,23.7,11.4,53.72727273,8.638257576,126.93,6.115217391,11.48387097,2.408333333,150.9891892,5.30625,0.336363636,1,0,181.9285714,112.4666667,316.1625,58.22,314.1368421,24.86411765,27.93655352,33.61583333,52.5,19.96551724,147.3473684,12.01320225,7.540229885,14.40666667,25.12857143,61.2,10.35,7.083333333,158.8,110.9,147.5,NA,7.608743169,269.7325581,39.69877751,0.080952381,6.733333333,2.396919918,190.88125,0.161690141,58.2,173.9,220.7176471,16.70115607,0.308579088,16.32238806,145.1285714,67.35,5.72037037,14.71655629,41.28,191.9363636,99.3375,318.64,96.725,2,83.6,7.017569546,2.188946459,0.184,1.9,0,2.44076087,119.3,181.82,NA,24.81956522,0.477419355,0.6,11.2,18.72068966,17.27409639,NA,13.98205128,99.7,92.11904762,9.744444444,134.5285714,54.32761194,4.1,5.548412698,29.73040541,244.1375,85.11818182
1961,2,31.3480315,185.2754902,20.16153846,49.42875,11.1,NA,0.18,0.7,22.23333333,11.96666667,195.1,204.1889831,244.6813421,14.33333333,61.58783784,7.166233766,68.03759398,6.494967742,26.41184211,106.0859459,122.9625,81.5495935,2.25,94.4,26.5,3.25,109.7181818,0.426262626,138.925,5.762732919,38.74193548,13.78020833,186.3891892,3.46875,0.218181818,0.2,1.35,101.8285714,70.36666667,226.225,79.56,294.6784689,27.38705882,23.63289817,32.24166667,104.1333333,37.21034483,122.0578947,13.73117978,7.511494253,9.286666667,14.91428571,42.35,18.0375,31.21666667,182.4,131.9,49.2,NA,2.261202186,131.0534884,4.019559902,0.08,29.83111111,0.508213552,204.525,0.098309859,29.7,178.4,252.8823529,24.18554913,0.013672922,3.143283582,70.02857143,77.75,1.525925926,28.89801325,41.22,169.6448485,57.1375,300.7790909,124.9625,14.63333333,143,10.35710102,1.655613126,0.084,4.7,1.7,1.123369565,137.2,87.4,NA,27.47608696,0.015806452,0,22.75,15.82068966,5.720481928,NA,2.533333333,77.5125,179.1761905,28.75555556,146.5571429,51.02238806,15.125,3.875396825,11.05675676,230.05,129.2636364
1961,3,45.70551181,207.8931373,11.77307692,59.99416667,12.7,NA,10.4,16.252,24.43333333,26.01666667,40.7,153.6423729,245.0188216,44.71666667,120.0662162,35.80064935,66.16691729,8.571548387,53.72763158,153.892973,202.2053571,230.1869919,1.55,218.2,37.125,0.983333333,143.6272727,1.832449495,210.7,1.087888199,8.596774194,36.15677083,233.9486486,42.16875,0.290909091,0,0.4,42.72857143,33.40666667,40.9,95.4,259.0162679,30.62470588,21.57911227,20.6425,100.3333333,3.368965517,70.58421053,18.9011236,23.45747126,22.48666667,44.77142857,88.85,42.1375,43.15,48.4,247.8,121.7,NA,5.035519126,208.4348837,4.214669927,0.442539683,47.56444444,5.568377823,206.65,0.103098592,213.9,251.1,204.5,38.27630058,0.770509383,16.15373134,33.10714286,24.45,2.59537037,6.201324503,57.16,223.169697,58.6875,318.0881818,129.88125,13.33333333,116.1,20.115959,8.622625216,0.036,16.7,16.4,4.519021739,307.9,88.67333333,NA,7.806521739,0.378709677,4.2,41.06666667,28.67586207,27.64277108,NA,25.18717949,47.9125,146.9666667,86.3,146.7285714,98.6261194,27.85,13.8047619,89.80945946,188.4625,82.89090909
1961,4,60.68740157,173.6941176,12.56153846,40.66916667,51.4,NA,51,22.656,65.66666667,11.45,232.4,128.0228814,198.901473,51.31666667,60.36486486,126.6032468,61.81879699,11.44154839,128.3039474,181.5467568,185.5160714,267.1869919,0.25,266.9,24.35,6.05,94.13636364,2.964772727,254.42,0.057453416,29.81290323,84.596875,269.627027,108.5875,16.32727273,0,0.15,61.18571429,11.60333333,61.45,112.74,321.7095694,43.41882353,29.29634465,30.78083333,157.3,14.64482759,122.9473684,18.87275281,98.26091954,21.65333333,74.41428571,104.65,47.6625,87.25,17.1,240.5,168,NA,4.228415301,129.8302326,5.489486553,0.815555556,57.54,7.774948665,128.1375,0.118591549,147.5,51.46666667,290.8470588,34.20635838,0.24772118,86.03880597,57.64285714,19.45,27.38703704,29.85231788,172.66,177.029697,64.9375,343.4518182,196.715625,13.23333333,90.4,17.8204978,14.2462867,0.104,165.4,18.6,20.51956522,246.3,64.07,NA,29.91956522,6.464516129,85.6,104.3166667,26.90344828,24.31746988,NA,27.9,47.6875,149.9904762,104.15,119.7428571,122.1537313,163.475,19.02936508,57.81554054,55.7,55.44545455
1961,5,9.165354331,53.02843137,0.880769231,45.73166667,26.3,NA,81.18,45.716,192.9,74.56666667,90.9,80.37372881,184.4581015,446.9333333,17.53648649,117.4279221,72.3037594,18.84941935,143.875,141.0810811,165.0071429,269.9162602,0.25,601.3,184.825,1.066666667,131.8363636,1.181060606,195.905,0.700310559,11.32903226,78.0625,150.6027027,132.89375,60.42727273,0,23.35,113.2714286,136.82,65.3,184.98,295.5009569,92.33647059,7.937075718,4.251666667,194,3,127.4263158,11.31938202,46.20114943,20.10666667,423.8428571,161.15,0.3375,233.9333333,20.4,459.8,112.3,NA,7.121857923,34.34651163,12.86870416,5.113650794,257.0288889,21.03921971,29.1125,1.266197183,98.5,9.2,195.1,7.970520231,2.965951743,87.48656716,128.0214286,14.85,6.222222222,9.321854305,232.38,158.0515152,234.1,373.1863636,99.10625,1.233333333,90.3,5.850512445,22.55198618,6.764,182.9,114.3,50.54402174,139.9,215.5466667,NA,5.610869565,6.542580645,84.8,298.8916667,27.79655172,4.930120482,NA,1.207692308,36.575,56.26190476,111.05,105.2571429,174.2544776,205.025,4.553968254,23.57837838,8.4875,3.827272727
1961,6,2.885826772,1.068627451,0,41.71875,17.6,NA,164.7,129.788,553.5333333,135.1,650.7,45.12457627,137.4774141,456.9833333,18.58108108,148.3344156,89.74210526,33.18406452,144.5171053,111.5737838,70.73928571,290.7195122,1.05,404.8,179.375,2.283333333,143.6727273,2.816540404,224.57,0.071118012,22.08709677,65.0234375,15.54324324,217.94375,205.0363636,107.7,295.65,185.3428571,383.9933333,225.675,128.52,186.0220096,158.4870588,2.281201044,1.035,106.3333333,0,173.9,17.96320225,19.25977011,26.22,375.8,81.2,0,364.1,0.1,705.5,66.6,NA,6.007650273,45.71860465,92.21711491,25.96031746,448.4222222,23.43880903,16.46875,11.37577465,157.3,7.6,211.9882353,14.48843931,18.29008043,203.5686567,359.5785714,102.8,5.100925926,23.2602649,356.78,92.64121212,296.9375,247.9881818,83.621875,0,10.6,1.572474378,48.48583765,79.204,594.4,226.3,4.722826087,13.5,326.0033333,NA,0.17826087,31.85258065,213.6,295.7,6.513793103,2.514457831,NA,3.025641026,26.85,12.31904762,134.6444444,67.22857143,299.7455224,314.7,10.74126984,29.38175676,0.45,24.69090909
1961,7,6.217322835,0.340196078,0.019230769,40.33125,0.6,NA,198.96,183.952,376.2666667,47.3,1026.5,19.28728814,93.98510638,438.5166667,15.42837838,206.9603896,77.19323308,55.71819355,203.3052632,131.982973,141.7642857,273.7219512,30.95,496.4,90.95,58.83333333,169.7909091,1.807575758,151.37,0.165838509,117.3483871,106.3088542,11.52432432,163.4875,329.7272727,320.2,673.2,339.2714286,289.3933333,378.525,122.74,202.4755981,234.5,5.966057441,0.004166667,145.9333333,0.003448276,190.9210526,28.90505618,30.12528736,36.93333333,442.6142857,201.9,0,316.4333333,0.6,355.5,50.8,NA,1.743715847,65.19069767,119.3173594,67.64825397,638.0422222,74.4476386,19.29375,33.0743662,152.6,6.533333333,153.4117647,1.113294798,71.63485255,270.4477612,425.6714286,50.95,5.612037037,72.09072848,282.96,58.06545455,262.825,243.46,34.590625,0,25.8,2.372620791,90.54835924,159.672,848.7,490.6,17.98858696,26.2,289.25,NA,0.015217391,71.81451613,100.7,306,3.555172414,0.525301205,NA,0.723076923,11.425,27.05714286,149.8222222,41.21428571,383.4156716,333.775,17.9968254,30.12702703,1.25,2.618181818
1961,8,1.633070866,1.925490196,0.123076923,42.95708333,1.3,NA,171.5,290.712,375.8333333,107.1,741.6,14.86186441,73.24500818,482.25,0.240540541,246.2454545,101.993985,68.73264516,132.4776316,166.707027,111.2535714,240.9495935,133.15,501.1,175.925,26.95,176.3636364,4.527020202,104.615,0.222049689,117.0032258,119.159375,5.956756757,100.5375,514.5636364,240.7,646.9,234.6142857,193.3666667,188.15,103.84,181.3488038,182.1935294,5.349347258,0,136.3,0.006896552,158.2263158,15.48202247,37.84827586,45.82666667,734.7285714,379.65,0,503.4333333,0.5,56.4,27.6,NA,1.754098361,63.2744186,96.97530562,78.4352381,575.4266667,61.20657084,27.175,36.12507042,125.2,4.633333333,217.6294118,0.222543353,137.7831099,150.5850746,343.0571429,234.1,6.038888889,27.81986755,244.54,64.52242424,354.0875,272.35,43.359375,0,21.3,2.157540264,115.0483592,229.856,867.3,155.4,17.47934783,27.5,159.15,NA,0.006521739,133.863871,121.8,394.6583333,9.665517241,3.304819277,NA,0.817948718,9.7375,4.938095238,177.4166667,40.64285714,279.438806,385.625,18.55079365,9.195945946,0.05,8.981818182
1961,9,1.431496063,56.10392157,0.430769231,37.29875,2.1,NA,216.42,120.312,220.9333333,45.88333333,467.5,36.6940678,87.79705401,312.3833333,0.821621622,268.2272727,70.99473684,35.26096774,266.9618421,219.7535135,199.6232143,237.6089431,178.2,542.2,133.7,18.58333333,111.2181818,2.034848485,153.08,0.132608696,16.39677419,106.4140625,193.8810811,172.83125,342.5363636,311.9,382.35,176.1571429,98.36333333,238.2625,142.94,190.2004785,151.2823529,3.718276762,0.005833333,228.0333333,0.075862069,196.2526316,21.58174157,32.50229885,14.92666667,429.0714286,152.15,0,375.4166667,5.7,627.3,43.8,NA,12.06830601,21.1255814,85.57775061,21.69936508,539.1488889,22.92197125,8.4625,32.33549296,57.7,2.733333333,259.0823529,1.097687861,14.55522788,251.941791,267.4071429,106.75,4.214814815,30.69139073,198,129.0472727,265.925,216.1127273,75.640625,0,128.3,1.311273792,44.35164076,220.712,541.3,528.1,44.86141304,101.3,73.62,NA,1.432608696,32.4716129,282.7,349.625,0.634482759,0.441566265,NA,4.353846154,20.05,8.914285714,192.5277778,126.0571429,236.4828358,205.425,11.56587302,8.612162162,0.3375,5.027272727
1961,10,3.952755906,125.3147059,0,49.09041667,25.6,NA,13.72,12.444,211.7666667,168.8666667,521.9,117.6991525,133.1648118,60.75,1.952702703,167.7993506,76.11954887,15.78741935,245.75,279.5856757,226.7125,302.0146341,81.8,576.7,180.675,2.233333333,265.1636364,5.793434343,186.79,1.355900621,16.42580645,72.81510417,378.4027027,65.5,117.7454545,26.9,131.7,329.6857143,48.40333333,373.9125,266.84,163.4167464,55.63470588,5.22689295,3.399166667,393,8.382758621,171.7789474,19.41095506,127.716092,16.58666667,245.9857143,129.45,0.475,68.53333333,9.6,420.1,193.8,NA,3.346994536,27.08837209,31.33887531,2.823809524,205.4111111,7.931211499,16.45,2.058309859,42.1,6.566666667,319.8647059,0.710982659,0.315817694,101.9597015,236.9142857,125.1,1.824074074,1.627152318,277.92,162.249697,309.05,222.22,160.978125,0.133333333,143.6,3.920204978,34.65682211,26.828,233.4,333.1,50.54076087,227,46.01333333,NA,6.513043478,7.293548387,11.1,188.7333333,13.99655172,5.140361446,NA,26.51282051,28.275,67.37619048,198.1666667,172.0714286,217.5365672,191.025,1.90952381,3.717567568,23.225,17.29090909
1961,11,15.9984252,175.2235294,4.723076923,41.1225,9.5,NA,1.14,8.272,7.633333333,22.31666667,202.7,148.5533898,159.196563,6.2,75.26216216,26.2474026,59.92030075,6.520322581,82.79736842,236.1216216,218.7142857,235.101626,36.2,629.7,41.8,33.08333333,152.1727273,2.374116162,145.505,1.249068323,31.53548387,122.5807292,334.7054054,27.68125,39.33636364,3.5,11.8,42.38571429,91.20333333,279.825,111.46,221.0009569,18.47529412,13.61436031,25.14166667,80.36666667,9.55862069,147.4789474,24.11657303,311.516092,12.56,46.31428571,145.85,40.2625,39.6,83.9,305.8,206.4,NA,16.1715847,99.53953488,24.06552567,0.583809524,45.46444444,6.049281314,103.00625,0.278028169,171,78.76666667,261.0647059,21.29306358,0.064075067,10.80597015,168.6071429,11.55,1.291666667,3.77218543,164.42,168.2048485,218.35,224.2236364,193.4875,8.566666667,261.5,13.81713031,15.9029361,4,116.3,189.3,144.2086957,197.7,90.29666667,NA,30.91956522,0.017419355,0,50.50833333,19.79655172,14.44698795,NA,1.871794872,62.7,197.4380952,239.5555556,91.74285714,176.288806,55.25,15.14047619,30.72702703,165.35,94.86363636
